snapshot_date,snapshot_timestamp,event_id,sport_key,sport_title,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market_key,market_last_update,home_price,away_price,draw_price
20260319,2026-03-19 01:23:27 EDT,fa36a83acd3861a734f28ad96cca2f55,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Virginia Cavaliers,Arizona St Sun Devils,draftkings,DraftKings,2026-03-19T05:23:09Z,h2h,2026-03-19T05:23:09Z,-148,124,
20260319,2026-03-19 01:23:27 EDT,fa36a83acd3861a734f28ad96cca2f55,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Virginia Cavaliers,Arizona St Sun Devils,fanduel,FanDuel,2026-03-19T05:22:40Z,h2h,2026-03-19T05:22:40Z,-142,116,
20260319,2026-03-19 01:23:27 EDT,fa36a83acd3861a734f28ad96cca2f55,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Virginia Cavaliers,Arizona St Sun Devils,betrivers,BetRivers,2026-03-19T05:22:25Z,h2h,2026-03-19T05:22:25Z,-148,112,
20260319,2026-03-19 01:23:27 EDT,fa36a83acd3861a734f28ad96cca2f55,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Virginia Cavaliers,Arizona St Sun Devils,betmgm,BetMGM,2026-03-19T05:22:39Z,h2h,2026-03-19T05:22:39Z,-150,125,
20260319,2026-03-19 01:23:27 EDT,bd227047b43470dc45cd285045ae7ca3,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Samford Bulldogs,Southern Jaguars,draftkings,DraftKings,2026-03-19T05:23:09Z,h2h,2026-03-19T05:23:09Z,136,-162,
20260319,2026-03-19 01:23:27 EDT,bd227047b43470dc45cd285045ae7ca3,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Samford Bulldogs,Southern Jaguars,fanduel,FanDuel,2026-03-19T05:22:40Z,h2h,2026-03-19T05:22:40Z,136,-168,
20260319,2026-03-19 01:23:27 EDT,bd227047b43470dc45cd285045ae7ca3,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Samford Bulldogs,Southern Jaguars,betrivers,BetRivers,2026-03-19T05:22:25Z,h2h,2026-03-19T05:22:25Z,123,-162,
20260319,2026-03-19 01:23:27 EDT,bd227047b43470dc45cd285045ae7ca3,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Samford Bulldogs,Southern Jaguars,betmgm,BetMGM,2026-03-19T05:22:39Z,h2h,2026-03-19T05:22:39Z,135,-165,
20260319,2026-03-19 01:23:27 EDT,b50652345f1a725a096763e81f774419,basketball_wncaab,WNCAAB,2026-03-20T16:00:00Z,Maryland Terrapins,Murray St Racers,fanduel,FanDuel,2026-03-19T05:22:40Z,h2h,2026-03-19T05:22:40Z,-50000,3500,
20260319,2026-03-19 01:23:27 EDT,4eae0eea945256899b5d569afc285b99,basketball_wncaab,WNCAAB,2026-03-20T16:00:00Z,North Carolina Tar Heels,Western Illinois Leathernecks,draftkings,DraftKings,2026-03-19T05:23:09Z,h2h,2026-03-19T05:23:09Z,-50000,4000,
20260319,2026-03-19 01:23:27 EDT,4eae0eea945256899b5d569afc285b99,basketball_wncaab,WNCAAB,2026-03-20T16:00:00Z,North Carolina Tar Heels,Western Illinois Leathernecks,fanduel,FanDuel,2026-03-19T05:22:40Z,h2h,2026-03-19T05:22:40Z,-20000,3000,
20260319,2026-03-19 01:23:27 EDT,c6f140ce6acfabaebbd4ed8b46daee40,basketball_wncaab,WNCAAB,2026-03-20T16:00:00Z,Oregon Ducks,Virginia Tech Hokies,draftkings,DraftKings,2026-03-19T05:23:09Z,h2h,2026-03-19T05:23:09Z,-170,142,
20260319,2026-03-19 01:23:27 EDT,c6f140ce6acfabaebbd4ed8b46daee40,basketball_wncaab,WNCAAB,2026-03-20T16:00:00Z,Oregon Ducks,Virginia Tech Hokies,fanduel,FanDuel,2026-03-19T05:22:40Z,h2h,2026-03-19T05:22:40Z,-164,132,
20260319,2026-03-19 01:23:27 EDT,c6f140ce6acfabaebbd4ed8b46daee40,basketball_wncaab,WNCAAB,2026-03-20T16:00:00Z,Oregon Ducks,Virginia Tech Hokies,betrivers,BetRivers,2026-03-19T05:22:25Z,h2h,2026-03-19T05:22:25Z,-175,130,
20260319,2026-03-19 01:23:27 EDT,c6f140ce6acfabaebbd4ed8b46daee40,basketball_wncaab,WNCAAB,2026-03-20T16:00:00Z,Oregon Ducks,Virginia Tech Hokies,betmgm,BetMGM,2026-03-19T05:22:39Z,h2h,2026-03-19T05:22:39Z,-170,140,
20260319,2026-03-19 01:23:27 EDT,23cd412904080c36545d3cd6be49f03d,basketball_wncaab,WNCAAB,2026-03-20T16:00:00Z,Washington Huskies,South Dakota St Jackrabbits,draftkings,DraftKings,2026-03-19T05:23:09Z,h2h,2026-03-19T05:23:09Z,-265,215,
20260319,2026-03-19 01:23:27 EDT,23cd412904080c36545d3cd6be49f03d,basketball_wncaab,WNCAAB,2026-03-20T16:00:00Z,Washington Huskies,South Dakota St Jackrabbits,fanduel,FanDuel,2026-03-19T05:22:40Z,h2h,2026-03-19T05:22:40Z,-250,198,
20260319,2026-03-19 01:23:27 EDT,23cd412904080c36545d3cd6be49f03d,basketball_wncaab,WNCAAB,2026-03-20T16:00:00Z,Washington Huskies,South Dakota St Jackrabbits,betrivers,BetRivers,2026-03-19T05:22:25Z,h2h,2026-03-19T05:22:25Z,-305,215,
20260319,2026-03-19 01:23:27 EDT,23cd412904080c36545d3cd6be49f03d,basketball_wncaab,WNCAAB,2026-03-20T16:00:00Z,Washington Huskies,South Dakota St Jackrabbits,betmgm,BetMGM,2026-03-19T05:22:39Z,h2h,2026-03-19T05:22:39Z,-250,200,
20260319,2026-03-19 01:23:27 EDT,19150c437953680443c10ac7dfedc5d8,basketball_wncaab,WNCAAB,2026-03-20T18:00:00Z,Baylor Bears,Nebraska Cornhuskers,draftkings,DraftKings,2026-03-19T05:23:09Z,h2h,2026-03-19T05:23:09Z,-102,-118,
20260319,2026-03-19 01:23:27 EDT,6c5447387574f1bdb48a756fc9e74d6d,basketball_wncaab,WNCAAB,2026-03-20T19:30:00Z,Ole Miss Rebels,Gonzaga Bulldogs,fanduel,FanDuel,2026-03-19T05:22:40Z,h2h,2026-03-19T05:22:40Z,-1050,630,
20260319,2026-03-19 01:23:27 EDT,6c5447387574f1bdb48a756fc9e74d6d,basketball_wncaab,WNCAAB,2026-03-20T19:30:00Z,Ole Miss Rebels,Gonzaga Bulldogs,draftkings,DraftKings,2026-03-19T05:23:09Z,h2h,2026-03-19T05:23:09Z,-1050,675,
20260319,2026-03-19 01:23:27 EDT,6c5447387574f1bdb48a756fc9e74d6d,basketball_wncaab,WNCAAB,2026-03-20T19:30:00Z,Ole Miss Rebels,Gonzaga Bulldogs,betrivers,BetRivers,2026-03-19T05:22:25Z,h2h,2026-03-19T05:22:25Z,-1430,650,
20260319,2026-03-19 01:23:27 EDT,6c5447387574f1bdb48a756fc9e74d6d,basketball_wncaab,WNCAAB,2026-03-20T19:30:00Z,Ole Miss Rebels,Gonzaga Bulldogs,betmgm,BetMGM,2026-03-19T05:22:39Z,h2h,2026-03-19T05:22:39Z,-1100,700,
20260319,2026-03-19 01:23:27 EDT,0852e92ef980b0447320b3dc35495550,basketball_wncaab,WNCAAB,2026-03-20T22:00:00Z,Minnesota Golden Gophers,Green Bay Phoenix,fanduel,FanDuel,2026-03-19T05:22:40Z,h2h,2026-03-19T05:22:40Z,-8000,1800,
20260319,2026-03-19 01:23:27 EDT,0852e92ef980b0447320b3dc35495550,basketball_wncaab,WNCAAB,2026-03-20T22:00:00Z,Minnesota Golden Gophers,Green Bay Phoenix,draftkings,DraftKings,2026-03-19T05:23:09Z,h2h,2026-03-19T05:23:09Z,-10000,3000,
20260319,2026-03-19 01:23:27 EDT,cf72411d7c637c9becedd8e1867da322,basketball_wncaab,WNCAAB,2026-03-20T23:30:00Z,Michigan St Spartans,Colorado St Rams,fanduel,FanDuel,2026-03-19T05:22:40Z,h2h,2026-03-19T05:22:40Z,-3500,1200,
20260319,2026-03-19 01:23:27 EDT,cf72411d7c637c9becedd8e1867da322,basketball_wncaab,WNCAAB,2026-03-20T23:30:00Z,Michigan St Spartans,Colorado St Rams,draftkings,DraftKings,2026-03-19T05:23:09Z,h2h,2026-03-19T05:23:09Z,-3600,1500,
20260319,2026-03-19 01:23:27 EDT,cf72411d7c637c9becedd8e1867da322,basketball_wncaab,WNCAAB,2026-03-20T23:30:00Z,Michigan St Spartans,Colorado St Rams,betrivers,BetRivers,2026-03-19T05:22:25Z,h2h,2026-03-19T05:22:25Z,-10000,1200,
20260319,2026-03-19 01:23:27 EDT,cf72411d7c637c9becedd8e1867da322,basketball_wncaab,WNCAAB,2026-03-20T23:30:00Z,Michigan St Spartans,Colorado St Rams,betmgm,BetMGM,2026-03-19T05:22:39Z,h2h,2026-03-19T05:22:39Z,-3000,1200,
20260319,2026-03-19 01:23:27 EDT,c4d9edc86bf5a9563b7c4a1cef12738d,basketball_wncaab,WNCAAB,2026-03-21T00:00:00Z,NC State Wolfpack,Tennessee Volunteers,fanduel,FanDuel,2026-03-19T05:22:40Z,h2h,2026-03-19T05:22:40Z,-124,102,
20260319,2026-03-19 01:23:27 EDT,c4d9edc86bf5a9563b7c4a1cef12738d,basketball_wncaab,WNCAAB,2026-03-21T00:00:00Z,NC State Wolfpack,Tennessee Volunteers,draftkings,DraftKings,2026-03-19T05:23:09Z,h2h,2026-03-19T05:23:09Z,-125,105,
20260319,2026-03-19 01:23:27 EDT,c4d9edc86bf5a9563b7c4a1cef12738d,basketball_wncaab,WNCAAB,2026-03-21T00:00:00Z,NC State Wolfpack,Tennessee Volunteers,betrivers,BetRivers,2026-03-19T05:22:25Z,h2h,2026-03-19T05:22:25Z,-137,104,
20260319,2026-03-19 01:23:27 EDT,c4d9edc86bf5a9563b7c4a1cef12738d,basketball_wncaab,WNCAAB,2026-03-21T00:00:00Z,NC State Wolfpack,Tennessee Volunteers,betmgm,BetMGM,2026-03-19T05:22:39Z,h2h,2026-03-19T05:22:39Z,-130,105,
20260319,2026-03-19 01:23:27 EDT,775551141f035fc16253c062a7c80f81,basketball_wncaab,WNCAAB,2026-03-21T00:30:00Z,Texas Tech Red Raiders,Villanova Wildcats,fanduel,FanDuel,2026-03-19T05:22:40Z,h2h,2026-03-19T05:22:40Z,-114,-106,
